
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2023-01-03T15:51:27Z,,51.412463039159775,6.214348040521145,51.4751279912889,6.316582029685378,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
81,51.436622031033039,6.250089984387159,30.669585999999999,2022-12-08T12:23:00Z,,,"6012",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-08T12:23:00Z,
82,51.429773010313511,6.224466003477573,6.034142,2022-12-07T11:53:43Z,,,"7001",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T11:53:43Z,
83,51.432722015306354,6.214348040521145,10.555664,2022-12-07T12:26:04Z,,,"7002",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T12:26:04Z,
84,51.429031966254115,6.243056980893016,27.100092,2022-12-07T13:30:53Z,,,"7003",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T13:30:53Z,
85,51.429070020094514,6.237212028354406,23.264113999999999,2022-12-07T13:39:45Z,,,"7004",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T13:39:45Z,
86,51.429266994819045,6.230740780010819,,2023-01-03T15:45:04Z,,,"7005",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2023-01-03T15:45:04Z,
87,51.429292978718877,6.251668967306614,43.417133,2022-12-07T14:12:48Z,,,"7006",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T14:12:48Z,
88,51.429222989827394,6.257463041692972,43.238090999999997,2022-12-07T14:24:39Z,,,"7007",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T14:24:39Z,
89,51.428594011813402,6.273206016048789,41.586502000000003,2022-12-07T14:32:28Z,,,"7008",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T14:32:28Z,
90,51.428035022690892,6.26721597276628,43.085709000000001,2022-12-07T14:39:55Z,,,"7009",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T14:39:55Z,
91,51.428316989913583,6.281920010223985,40.744639999999997,2022-12-07T14:48:37Z,,,"7010",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T14:48:37Z,
92,51.428742036223412,6.29095695912838,37.242870000000003,2022-12-07T14:54:12Z,,,"7011",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T14:54:12Z,
93,51.428915038704872,6.294554974883795,36.211875999999997,2022-12-07T15:00:55Z,,,"7012",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T15:00:55Z,
94,51.427749032154679,6.302826991304755,32.695469000000003,2022-12-07T15:07:09Z,,,"7013",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T15:07:09Z,
95,51.426688972860575,6.308012036606669,30.870301999999999,2022-12-07T15:18:32Z,,,"7014",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T15:18:32Z,
96,51.416290970519185,6.298264972865582,8.799789000000001,2022-12-06T11:57:06Z,,,"8001",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-06T11:57:06Z,
97,51.417150031775236,6.301201991736889,13.238115000000001,2022-12-06T12:10:34Z,,,"8002","BASE1","BASE1",,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-06T12:10:34Z,
98,51.417848998680711,6.303712958469987,15.555175,2022-12-06T12:20:06Z,,,"8003",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-06T12:20:06Z,
99,51.417407020926476,6.305652027949691,17.087118,2022-12-06T12:28:22Z,,,"8004",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-06T12:28:22Z,
100,51.417749002575874,6.310514034703374,17.734779,2022-12-06T12:39:01Z,,,"8005",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-06T12:39:01Z,
101,51.41806298866868,6.315432032570243,17.373825,2022-12-06T12:53:01Z,,,"8006",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-06T12:53:01Z,
102,51.419294038787484,6.316582029685378,19.791589999999999,2022-12-06T13:02:03Z,,,"8007",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-06T13:02:03Z,
103,51.414916003122926,6.294203018769622,38.460357999999999,2022-12-06T13:45:40Z,,,"8008",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-06T13:45:40Z,
104,51.415037037804723,6.288583036512136,41.980201999999998,2022-12-06T13:58:01Z,,,"8009",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-06T13:58:01Z,
105,51.414041016250849,6.284112967550755,40.490585000000003,2022-12-06T14:03:49Z,,,"8010",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-06T14:03:49Z,
106,51.412463039159775,6.279469979926944,38.049664,2022-12-06T14:13:36Z,,,"8011",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-06T14:13:36Z,
107,51.413004007190466,6.275613969191909,37.158431999999998,2022-12-06T14:23:20Z,,,"8012",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-06T14:23:20Z,
108,51.413115989416838,6.266669975593686,39.282234000000003,2022-12-06T14:33:39Z,,,"8013",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-06T14:33:39Z,
109,51.413425030186772,6.270184004679322,38.365516999999997,2022-12-06T14:39:46Z,,,"8014",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-06T14:39:46Z,
110,51.412816001102328,6.260078027844429,40.657935999999999,2022-12-06T14:56:01Z,,,"8015",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-06T14:56:01Z,
111,51.412771996110678,6.256717974320054,38.307944999999997,2022-12-06T15:05:36Z,,,"8016",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-06T15:05:36Z,
112,51.413155971094966,6.253022979944944,39.201377999999998,2022-12-06T15:12:30Z,,,"8017",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-06T15:12:30Z,
113,51.413900032639503,6.248782994225621,27.225372,2022-12-06T15:26:14Z,,,"8018",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-06T15:26:14Z,
114,51.414493974298239,6.238276027143002,15.958936,2022-12-07T11:03:51Z,,,"8019",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T11:03:51Z,
115,51.41557197086513,6.230095038190484,15.035666000000001,2022-12-07T11:18:02Z,,,"8020",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T11:18:02Z,
116,51.416645022109151,6.218759017065167,15.369341,2022-12-07T11:34:57Z,,,"8021",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T11:34:57Z,
117,51.419169986620545,6.216568993404508,15.773939,2022-12-07T11:44:10Z,,,"8022",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T11:44:10Z,
118,51.414684997871518,6.243488984182477,2.53746,2022-12-08T11:58:59Z,,,"8023",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-08T11:58:59Z,
119,51.415201993659139,6.234026988968253,1.024955,2022-12-08T12:04:17Z,,,"8024",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-08T12:04:17Z,

Address
